app,scene,state,uiElement,device,screenMode,栏,variantId,setKey,notes
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / NLC,FOLD_内屏竖屏,LC,C栏,BottomBar_NoteEditPanel_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / NLC,FOLD_内屏横屏,LC,C栏,BottomBar_NoteEditPanel_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / NLC,PAD_竖屏,NLC,C栏,BottomBar_NoteEditPanel_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / NLC,PAD_竖屏,NLC收起,C栏,BottomBar_NoteEditPanel_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / NLC,PAD_横屏,NLC,C栏,BottomBar_NoteEditPanel_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / NLC,PAD_横屏,NLC收起,C栏,BottomBar_NoteEditPanel_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / LC,PHONE_竖屏,,全栏,BottomBar_NoteEditPanel_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / LC,FOLD_外屏,竖屏,全栏,BottomBar_NoteEditPanel_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / LC,FOLD_内屏竖屏,LC,全栏,BottomBar_NoteEditPanel_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / LC,FOLD_内屏横屏,LC,全栏,BottomBar_NoteEditPanel_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / LC,PAD_竖屏,LC,C栏,BottomBar_NoteEditPanel_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / NoteEditPanel / LC,PAD_横屏,LC,C栏,BottomBar_NoteEditPanel_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NLC,PHONE_竖屏,,全栏,"ToolBar_ComponentSet_02 ：
未选列表时候：禁用态 Disalbled
选择列表时候 ：正常态 Normal",,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NLC,FOLD_外屏,竖屏,全栏,"ToolBar_ComponentSet_02 ：
未选列表时候：禁用态 Disalbled
选择列表时候 ：正常态 Normal",,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NLC,FOLD_内屏竖屏,LC,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NLC,FOLD_内屏横屏,LC,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NLC,PAD_竖屏,NLC,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NLC,PAD_竖屏,NLC收起,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NLC,PAD_横屏,NLC,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NLC,PAD_横屏,NLC收起,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NL,PHONE_竖屏,,全栏,"ToolBar_ComponentSet_02 ：
未选列表时候：禁用态 Disalbled
选择列表时候 ：正常态 Normal",,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NL,FOLD_外屏,竖屏,全栏,"ToolBar_ComponentSet_02 ：
未选列表时候：禁用态 Disalbled
选择列表时候 ：正常态 Normal",,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NL,FOLD_内屏竖屏,C,全栏,"ToolBar_ComponentSet_02 ：
未选列表时候：禁用态 Disalbled
选择列表时候 ：正常态 Normal",,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NL,FOLD_内屏横屏,C,全栏,"ToolBar_ComponentSet_02：
未选列表时候：禁用态 Disalbled
选择列表时候 ：正常态 Normal",,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NL,PAD_竖屏,NL,L栏,ToolBar_ComponentSet_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NL,PAD_竖屏,NL收起,L栏,ToolBar_ComponentSet_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NL,PAD_横屏,NL,L栏,ToolBar_ComponentSet_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / NL,PAD_横屏,NL收起,L栏,ToolBar_ComponentSet_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / LC,PHONE_竖屏,,全栏,"ToolBar_ComponentSet_02 ：
未选列表时候：禁用态 Disalbled
选择列表时候 ：正常态 Normal",,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / LC,FOLD_外屏,竖屏,全栏,"ToolBar_ComponentSet_02 ：
未选列表时候：禁用态 Disalbled
选择列表时候 ：正常态 Normal",,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / LC,FOLD_内屏竖屏,LC,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / LC,FOLD_内屏横屏,LC,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / LC,PAD_竖屏,LC,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 编辑模式 Edit Mode / LC,PAD_横屏,LC,L栏,ToolBar_ComponentSet_01,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 思维导图编辑 MindMap_Edit /C,PHONE_竖屏,,全栏,BottomBar_Notes_Outline_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 思维导图编辑 MindMap_Edit /C,FOLD_外屏,竖屏,全栏,BottomBar_Notes_Outline_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 思维导图编辑 MindMap_Edit /C,FOLD_内屏竖屏,C,全栏,BottomBar_Notes_Outline_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 思维导图编辑 MindMap_Edit /C,FOLD_内屏横屏,C,全栏,BottomBar_Notes_Outline_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 思维导图编辑 MindMap_Edit /C,PAD_竖屏,C,全栏,BottomBar_Notes_Outline_02,,
笔记 Notes,NLC,默认,底部工具栏 ToolBar / 思维导图编辑 MindMap_Edit /C,PAD_横屏,C,全栏,BottomBar_Notes_Outline_02,,
笔记 Notes,NLC,默认,底部输入框 Input,PHONE_竖屏,,全栏,TextInput_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_外屏,竖屏,全栏,TextInput_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏竖屏,LC,C栏,TextInput_ComponentSet_Notes_08,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏横屏,LC,C栏,TextInput_ComponentSet_Notes_08,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC,C栏,TextInput_ComponentSet_Notes_00,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC收起,C栏,TextInput_ComponentSet_Notes_00,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC,C栏,TextInput_ComponentSet_Notes_00,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC收起,C栏,TextInput_ComponentSet_Notes_00,,
笔记 Notes,NLC,默认,底部输入框 Input,PHONE_竖屏,,全栏,TextInput_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_外屏,竖屏,全栏,TextInput_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏竖屏,LC,C栏,TextInput_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏横屏,LC,C栏,TextInput_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC,C栏,TextInput_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC收起,C栏,TextInput_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC,C栏,TextInput_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC收起,C栏,TextInput_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,底部输入框 Input,PHONE_竖屏,,全栏,TextInput_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_外屏,竖屏,全栏,TextInput_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏竖屏,LC,C栏,TextInput_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏横屏,LC,C栏,TextInput_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC,C栏,TextInput_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC收起,C栏,TextInput_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC,C栏,TextInput_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC收起,C栏,TextInput_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,底部输入框 Input,PHONE_竖屏,,全栏,TextInput_ComponentSet_Notes_04,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_外屏,竖屏,全栏,TextInput_ComponentSet_Notes_04,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏竖屏,LC,C栏,TextInput_ComponentSet_Notes_04,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏横屏,LC,C栏,TextInput_ComponentSet_Notes_04,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC,C栏,TextInput_ComponentSet_Notes_04,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC收起,C栏,TextInput_ComponentSet_Notes_04,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC,C栏,TextInput_ComponentSet_Notes_04,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC收起,C栏,TextInput_ComponentSet_Notes_04,,
笔记 Notes,NLC,默认,底部输入框 Input,PHONE_竖屏,,全栏,TextInput_ComponentSet_Notes_05,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_外屏,竖屏,全栏,TextInput_ComponentSet_Notes_05,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏竖屏,LC,C栏,TextInput_ComponentSet_Notes_05,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏横屏,LC,C栏,TextInput_ComponentSet_Notes_05,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC,C栏,TextInput_ComponentSet_Notes_05,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC收起,C栏,TextInput_ComponentSet_Notes_05,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC,C栏,TextInput_ComponentSet_Notes_05,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC收起,C栏,TextInput_ComponentSet_Notes_05,,
笔记 Notes,NLC,默认,底部输入框 Input,PHONE_竖屏,,全栏,TextInput_ComponentSet_Notes_06,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_外屏,竖屏,全栏,TextInput_ComponentSet_Notes_06,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏竖屏,LC,C栏,TextInput_ComponentSet_Notes_06,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏横屏,LC,C栏,TextInput_ComponentSet_Notes_06,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC,C栏,TextInput_ComponentSet_Notes_06,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC收起,C栏,TextInput_ComponentSet_Notes_06,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC,C栏,TextInput_ComponentSet_Notes_06,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC收起,C栏,TextInput_ComponentSet_Notes_06,,
笔记 Notes,NLC,默认,底部输入框 Input,PHONE_竖屏,,全栏,TextInput_ComponentSet_Notes_07,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_外屏,竖屏,全栏,TextInput_ComponentSet_Notes_07,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏竖屏,LC,C栏,TextInput_ComponentSet_Notes_07,,
笔记 Notes,NLC,默认,底部输入框 Input,FOLD_内屏横屏,LC,C栏,TextInput_ComponentSet_Notes_07,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC,C栏,TextInput_ComponentSet_Notes_07,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_竖屏,NLC收起,C栏,TextInput_ComponentSet_Notes_07,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC,C栏,TextInput_ComponentSet_Notes_07,,
笔记 Notes,NLC,默认,底部输入框 Input,PAD_横屏,NLC收起,C栏,TextInput_ComponentSet_Notes_07,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PHONE_竖屏,,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,FOLD_外屏,竖屏,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,FOLD_内屏竖屏,LC,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,FOLD_内屏竖屏,LC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,FOLD_内屏横屏,LC,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,FOLD_内屏横屏,LC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_竖屏,NLC,N栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_竖屏,NLC,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_竖屏,NLC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_竖屏,NLC收起,N栏,不展示,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_竖屏,NLC收起,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_竖屏,NLC收起,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_横屏,NLC,N栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_横屏,NLC,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_横屏,NLC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_横屏,NLC收起,N栏,不展示,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_横屏,NLC收起,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NLC,PAD_横屏,NLC收起,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PHONE_竖屏,,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,FOLD_外屏,竖屏,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,FOLD_内屏竖屏,C,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,FOLD_内屏横屏,C,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PAD_竖屏,NL,N栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PAD_竖屏,NL,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PAD_竖屏,NL收起,N栏,不展示,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PAD_竖屏,NL收起,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PAD_横屏,NL,N栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PAD_横屏,NL,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PAD_横屏,NL收起,N栏,不展示,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NL,PAD_横屏,NL收起,l栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PHONE_竖屏,,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,FOLD_外屏,竖屏,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,FOLD_内屏竖屏,C,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,FOLD_内屏横屏,C,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PAD_竖屏,NC,N栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PAD_竖屏,NC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PAD_竖屏,NC收起,N栏,不展示,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PAD_竖屏,NC收起,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PAD_横屏,NC,N栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PAD_横屏,NC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PAD_横屏,NC收起,N栏,不展示,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / NC,PAD_横屏,NC收起,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,PHONE_竖屏,,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,FOLD_外屏,竖屏,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,FOLD_内屏竖屏,LC,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,FOLD_内屏竖屏,LC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,FOLD_内屏横屏,LC,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,FOLD_内屏横屏,LC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,PAD_竖屏,LC,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,PAD_竖屏,LC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,PAD_横屏,LC,L栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / LC,PAD_横屏,LC,C栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / C,PHONE_竖屏,,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / C,FOLD_外屏,竖屏,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / C,FOLD_内屏竖屏,C,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / C,FOLD_内屏横屏,C,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / C,PAD_竖屏,C,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,滚动条 Scrollbar / C,PAD_横屏,C,全栏,Scrollbar_ComponentSet_01,,
笔记 Notes,NLC,默认,文字格式弹窗 TextFormatPanel / NLC,PHONE_竖屏,,全栏,TextFormatPanel_01,,
笔记 Notes,NLC,默认,文字格式弹窗 TextFormatPanel / NLC,FOLD_外屏,竖屏,全栏,TextFormatPanel_01,,
笔记 Notes,NLC,默认,文字格式弹窗 TextFormatPanel / NLC,FOLD_内屏竖屏,LC,C栏,TextFormatPanel_02,,
笔记 Notes,NLC,默认,文字格式弹窗 TextFormatPanel / NLC,FOLD_内屏横屏,LC,C栏,TextFormatPanel_01,,
笔记 Notes,NLC,默认,文字格式弹窗 TextFormatPanel / NLC,PAD_竖屏,NLC,C栏,TextFormatPanel_01,,
笔记 Notes,NLC,默认,文字格式弹窗 TextFormatPanel / NLC,PAD_竖屏,NLC收起,C栏,TextFormatPanel_01,,
笔记 Notes,NLC,默认,文字格式弹窗 TextFormatPanel / NLC,PAD_横屏,NLC,C栏,TextFormatPanel_01,,
笔记 Notes,NLC,默认,文字格式弹窗 TextFormatPanel / NLC,PAD_横屏,NLC收起,C栏,TextFormatPanel_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NLC,PHONE_竖屏,,全栏,Sidebar_Component_Fold_LC_01 : 宽度定制283,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NLC,FOLD_外屏,竖屏,全栏,Sidebar_Component_Fold_LC_01 : 宽度定制 283,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NLC,FOLD_内屏竖屏,NC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NLC,FOLD_内屏横屏,NC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NLC,PAD_竖屏,NLC,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NLC,PAD_竖屏,NLC收起,全栏,不展示,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NLC,PAD_横屏,NLC,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NLC,PAD_横屏,NLC收起,全栏,不展示,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NL,PHONE_竖屏,,全栏,Sidebar_Component_Fold_LC_01 : 宽度定制283,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NL,FOLD_外屏,竖屏,全栏,Sidebar_Component_Fold_LC_01 : 宽度定制 283,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NL,FOLD_内屏竖屏,NC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NL,FOLD_内屏横屏,NC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NL,PAD_竖屏,NL,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NL,PAD_竖屏,NL收起,全栏,不展示,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NC,PHONE_竖屏,,全栏,Sidebar_Component_Fold_LC_01 : 宽度定制283,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NC,FOLD_外屏,竖屏,全栏,Sidebar_Component_Fold_LC_01 : 宽度定制 283,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NC,FOLD_内屏竖屏,NC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NC,FOLD_内屏横屏,NC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NC,PAD_竖屏,NC,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NC,PAD_竖屏,NC收起,全栏,不展示,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NC,PAD_横屏,NL,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,浮层 Overay / 文件夹管理窗口 ManageFoldWindow / NC,PAD_横屏,NL收起,全栏,不展示,,
笔记 Notes,NLC,默认,浮层 Overay / 抽屉窗口 FloatingWindow,PHONE_竖屏,,全栏,DrawerWindow_ComponentSet_high_01,,
笔记 Notes,NLC,默认,浮层 Overay / 抽屉窗口 FloatingWindow,FOLD_外屏,竖屏,全栏,DrawerWindow_ComponentSet_high_01,,
笔记 Notes,NLC,默认,浮层 Overay / 抽屉窗口 FloatingWindow,FOLD_内屏竖屏,NC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 抽屉窗口 FloatingWindow,FOLD_内屏横屏,NC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 抽屉窗口 FloatingWindow,PAD_竖屏,NLC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 抽屉窗口 FloatingWindow,PAD_横屏,NLC,全栏,FloatingWindow_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 分段按钮 Segmented Controls,PHONE_竖屏,,全栏,SegmentedControls_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 分段按钮 Segmented Controls,FOLD_外屏,竖屏,全栏,SegmentedControls_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 分段按钮 Segmented Controls,FOLD_内屏竖屏,NC,全栏,SegmentedControls_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 分段按钮 Segmented Controls,FOLD_内屏横屏,NC,全栏,SegmentedControls_ComponentSet_01,,
笔记 Notes,NLC,默认,浮层 Overay / 分段按钮 Segmented Controls,PAD_竖屏,NLC,全栏,SegmentedControls_ComponentSet_02,,
